Name,Address,Longitude,Latitude,id,Qualification
FAKBIRDS SERVICES LIMITED,"No. 64 Toyin Street, Lagos, Ogun",3.34757399559021,6.59632301330566,05235113-76fa-4791-a465-7956ccd5391f,7
BLUE OCEAN,"23 Ladipo Oluwole Street, LAGOS, Lagos",3.29446792602539,6.54662418365479,da296310-0a6d-4067-902c-7fe900af6c6c,7
JMT,"26 Buhari Street, Lagos, Lagos",3.35125303268433,6.53615999221802,f22adf1a-edfc-42d0-89b4-9717dbfe9d7b,8
Starshield Technical Services | AC / DC Rewinding | Home appliances repair such as: washing machine/ microwave/ pumps,"3 kehinde jimoh street unity Estate, Lagos, Ogun 111115",3.41519808769226,6.72013711929321,4cce042a-a415-403a-98b6-2fc7aabe1c48,9
ELPINA ASSOCIATES LIMITED,"18B, Creek Road, Lagos, Lagos",3.37811493873596,6.44153499603272,ccaaf5bd-cc07-4851-b8d9-c46975e97048,7
ELIZENO ENGINEERING NIGERIA LIMITED,"19, Adetola Lane, Lagos, Ogun",3.37093591690063,6.53390121459961,946089a1-b277-4596-a7b5-fac5511e3be5,4
TECHNOTIME LIMITED,"404 Road, Lagos, Lagos",3.28478598594666,6.47780990600586,ded7643c-c49e-4f26-9ae8-73b9e647b53b,2
ANOINTED BLESSED ENG.CO.LTD,"Taiwo Close, Lagos, Ogun",3.32812905311584,6.66617012023926,ffd83b1f-fc42-401f-baad-dee1c5e70bef,8
interior decoration,"95,owutu isawo road agric ikorodu lagos, lagos state 23401",3.50483083724976,6.62370443344116,fc1fba81-d41a-45c5-a99d-51874c33a160,7
ART WALL INTERIOR DECOR,"Ikorodu Road, Ikorodu, Lagos",3.49453663825989,6.62415981292725,c43bac29-388d-4a57-99c0-b6442d2683db,1
HomeWorth Interiors,"Lekki, Lagos,23401, Lagos, Lagos",3.54764938354492,6.44812536239624,35415146-3a8d-42e5-84ab-4a46c7017501,1
RABSON INTENSIVE FURNITURE & INTERIOR DECORATION,"70 Ireshe Road, Ikorodu, Lagos",3.50521159172058,6.61085891723633,4a038112-542c-4a5a-94ed-841c8eae22a6,7
BASIL INTERIOR DECORATION ENTERPRISE,"Ayangburen Road, Ikorodu, Lagos",3.50175714492798,6.61421155929565,59f18aed-739c-492a-9414-5fd2f89bbf53,5
HASSMIMS VOGUE INTERIORS AND DECORATIONS,"Owolowo Street, Ikorodu, Lagos",3.50437879562378,6.61320638656616,677387a1-3b65-4ba7-a995-674cdd4c14d2,1
Maven School of Interior Decoration and Design,"2A Oladipo Soyebo Cl, Omole Phase 1, Ikeja, Nigeria, Lagos, Lagos State",3.37524032592773,6.63281059265137,dd7a3d25-e110-40b9-aa87-8f71ba324809,6
G-Tec Furniture And Interior Decor Ltd,"Matt Plaza, Langbasa Rd, Aja 106104, Lagos, Nigeria, Lagos, Lagos State",3.5841372013092,6.50028467178345,bf4764df-24ee-4d1f-a5c2-46216277d0d8,6
HILLS INTERIOR DECOR,"32 Orishigun Street, Orishigun, Lagos",3.39005327224731,6.60138368606567,17598790-d32c-4dc2-a450-40fe7ae090cf,8
Abilink Interiors,"No 36, Ijaiye Road, Opposite LG Showroom, Caterpillar Bus Stop, Ogba Ikeja, Lagos NATIONWIDE DELIVERY AVAILABLE, Lagos, Lagos, Lagos",3.33952951431274,6.63117218017578,2962bbfd-4143-44c3-a4fa-527cae3208b9,9
BURNVIEW INTERIOR DECOR,Lr No 209/928/2 Lagos Lane,3.36482071876526,6.59561538696289,285c63bd-806d-4179-b647-b82776f01d9c,4
Aso Oge Fabrics and interior decor,"31 aladelola street ikosi ketu, Lagos, Lagos, Ogun",3.38103079795837,6.60442399978638,1c30ce58-9e2e-46a5-8bbc-0d5c3cb46055,3
13 INTERIOR & DÃCOR,"8 Ola Ayinde St, Opebi 101233, Ikeja, Nigeria, Ikeja, Lagos State",3.3472638130188,6.59414911270142,d4b3ad4e-08fe-435b-9016-a6319045a6e8,6
JANGRAMZ GLOBAL PROPERTIES & INTERIOR DECOR,"Ikota Shopping Complex Victoria Garden City, Lekki",3.55616617202759,6.46436500549316,ef9a55c1-f735-451e-84f9-3ce3eb19bbe7,8
DARING INTERIOR DECOR,"Yaya Abatan Street, LAGOS, Lagos",3.34054064750671,6.63607788085938,079c6521-bc5f-4ff2-91a6-f6cb83dd8357,10
BARRACK INTERIOR DECOR,"3 Ajogbedun Street, Zone 4, Ibadan",3.33431100845337,6.64290428161621,e3c6f50a-ed0b-4d34-bb7c-5f23dd897f35,5
Doxology Interior DÃ©cor,"Lagos, Lagos, Ogun",3.33422994613647,6.62360000610352,3c595c94-0e43-46d7-8847-39b88f9e9674,7
Sky world interior decor and Lightings,"105 Obafemi Awolowo Way, beside mobile filling station. Airport Hotel, Ikeja, 100271, Lagos, Nigeria, Lagos, Lagos State",3.34949851036072,6.60747194290161,280af0b5-17d3-46f7-8577-a7f766175686,6
DIAMOND INTERIOR AND EXTERIOR DECOR,"14 Poboyejo Estate, Ikorodu, Lagos",3.3764488697052,6.50293779373169,b5114e13-ec02-49c8-82cc-d9e1a8860a6e,4
JP interior desinger,"Lagos, Lagos",3.37134003639221,6.50946998596191,5adb2767-5664-4965-97a0-c51b2f798b9d,10
"Maven School of Interior Design and Decoration Palmgroove,Yaba.","19 APATA STREET,PALMGROOVE/ONIPANU,YABA LAGOS., Lagos, Lagos State +02",3.3859589099884,6.53320503234863,61a2c505-db83-46c0-88e1-0c8b36a97c62,1
Chemhap interiors,"7 kokoro abu road, gbadamosi house, ikorodu, Lagos,23401, Lagos, Lagos",3.39582920074463,6.45300769805908,d63fd5e0-0fba-41a4-8b8b-64d22b8e874d,1
pop interior nd exterior decoration,"28 benco street Aboru Iyana Ipaja, Lagos, Lagos +123",3.39831185340881,6.45318365097046,0fe892a3-17ba-4489-a8fd-ad8c56b8b4d2,3
Interior Decoration,"Shop No. E3, Mouque Plaza, 10 Ojuelegba Rd, Yaba, Lagos, Nigeria, Lagos, Lagos State",3.36217474937439,6.51029205322266,85ee6762-5184-4cdd-804d-d7874ec5b44f,3
COUPLES & KIDS INTERIOR DECOR,"5 Adedeji Close, LAGOS, Lagos",3.45656991004944,6.44256782531738,c5641495-bb3f-4cad-8b5d-b72e85d5716a,3
GOD'S PLAN INTERIOR DECOR,"Ibrahim Taiwo Estate Pompamari Low Cost. 119 Ojuelegba Road, LAGOS, Lagos",3.36316990852356,6.51009178161621,55e0a188-4478-4944-ba0d-de607672b779,3
Ola_interior_decor_store,"Moyosore Aboderin Shopping Mall, Oyetayo St, Mafoluku Oshodi 100261, Lagos, Nigeria, Lagos, Lagos State",3.34618854522705,6.56286668777466,b42d764d-15b0-47a3-8b75-9ba9e3400274,9
PERFECT TOUCH INTERIOR & EXTERIOR DECOR,"Oshorun Heritage Estate Tony Idowu Close, Idowu, Lagos",3.48028707504272,6.45458984375,67521910-969d-4824-b644-6d353a4cb189,7
Omotuns interior decoration,"house 4 onitiri estate, ojodu abiodun road, Lagos, Lagos 2341",3.39582920074463,6.45300769805908,2efc5451-5e14-45fb-bc6b-9a0dfc96628f,2
PINGO INTERIOR DECOR LTD,"Muri Okunola Street, Muri",3.4423189163208,6.43485927581787,ff66d213-cfd7-4cd1-9c64-c246e811f551,3
Real1 Interior Decorations,"31, Abeokuta Express way, Cement Bus stop, Dopemu., Lagos,2341, Lagos, Ogun",3.33045673370361,6.60425615310669,cdeb0520-1ac9-40f8-84fe-830e08545482,5
MOPEL Interior,"Gowon Estate, Lagos,+234, Lagos, Lagos",3.34870576858521,6.55915307998657,5c87fac0-c658-40d5-940a-86e1d263bcc3,4
Exquisite Designs & Decor | Interior Design Firm in Lagos,"Off Murtala Mohammed Int'l, 13 Fowora Close, Airport Rd, Ajao Estate, Lagos, Nigeria, Lagos, Lagos State",3.33718991279602,6.58997964859009,8c16d170-e58d-4cbf-8085-38ee84f8796d,9
B&T Interior Design,"GOLDRIM PLAZA, 1/3, MOKUOLU JUNCTION, Yaya Abatan Rd, Ogba, Lagos, Lagos, Ogun 101323",3.34325194358826,6.64394903182983,6e64236a-c123-48d3-ab0f-ef5c0dc82736,8
Soledoge Interior Design And Decoration Academy (Sidda),"27, Amore Street, Off Toyin Street, Off Allen Avenue, Ikeja, Lagos, Lagos 23401",3.35182309150696,6.60209846496582,861740f7-6b35-46e7-bc41-450e0117d802,4
O7Furniture - Corian Furniture Design and Interior Decoration,"1 Morenikeji St, Allen 100271, Ikeja, Lagos, Nigeria, Lagos, Lagos State 110105",3.39216017723084,6.54755926132202,7c32f8f6-53df-48ad-8935-dc50ebf9a11a,4
CVL Interior decoration,"3, John Olugbo Street,off Obafemi Awolowo way,Ikeja, 300001, Ikeja, Nigeria, Ikeja, Lagos State",3.35592460632324,6.61253976821899,61152ffe-b818-4a21-b02b-c907ab4cd22e,3
BUSDAM INTERIOR DECORATION CONCEPTS,"Ayinke Street, Bariga, Lagos",3.38502621650696,6.54311323165894,9e1abc95-bcce-49f8-a848-7855043deb64,1
Akinbamiro Interior Decoration,"13 Adedoyin St, Ketu 300001, Lagos, Nigeria, Lagos, Lagos State",3.3464457988739,6.63677310943604,63c701b6-7554-46dc-a888-c238eee44cf4,4
Unique Masters Interior & Exterior Decor,"26 Ajayi Road, Aguda, Ogba, LGA, Ifako-Ijaiye, Ikeja 100001, Lagos, Nigeria, Lagos, Lagos State",3.34431576728821,6.64600610733032,a6b3a98d-ab69-43e9-8fe7-d8194bc4aa77,5
101 INTERIOR DECORATIONS,"15 Abiodun Adeyemi Street, Ojodu-Berger, Lagos",3.33351707458496,6.63469982147217,1a3f33bd-bff6-465b-b1c8-d70a401108cb,9
Decor & Rainbow,"2 Opebi Road, Lagos",3.3653576374054,6.58457660675049,dda757c4-71d3-420a-8cb4-6846b5fbaa41,7
SAMMYSAM INTERIOR AND EXTERIOR DECOR,"Adeyemo Complex Adebayo Street, Adeyemo, Ekiti",3.3644711971283,6.64814329147339,945dcd85-e198-496e-9cea-68995df8505b,2
Agathas Interior,"Local Government Area, 200 Awolowo Rd, Ikoyi 101233, Lagos, Nigeria, Lagos, Lagos State 101233",3.41779541969299,6.44205951690674,75b576aa-e24e-4dd4-b870-2da6bbaf09ca,2
KIMDEC MULTIVENTURES & INTERIOR DECOR,"6 Kadiri Street, Jibowu",3.31723141670227,6.61546421051025,5813ab35-498e-4e45-94cd-ed762c9f28bf,9
NAOJOE DISTINCT INTERIOR & EXTERIOR DECORATION,"20 Oshodi Road, Oshodi/Isolo, Lagos",3.41076040267944,6.4561972618103,632601d7-db82-4fdd-81b3-8ec46cd4ab80,4
Guidelines Home Decor Interior,"58a Ondo St, Ebute Metta 100001, Lagos, Nigeria, Lagos, Lagos State 100001",3.38845872879028,6.48209285736084,d66f70b6-d625-4344-a40a-04f6846eccba,8
Exotic Interiors,"17 Olayiwola Street,Off Charity Road,Abule Egba ,Lagos, Lagos, Lagos, Lagos",3.39582991600037,6.45306015014648,459e8649-9e5a-4c4a-8816-5c196d1df761,6
Anyibest interior decor,"YABA TEJUOSHO MARKET shopping Yaba, Lagos 100011, Lagos, Nigeria, Lagos, Lagos State",3.3817834854126,6.49078226089478,5b95a845-cace-4031-a9f8-d4f43353d8e8,5
Shekinah Dynamics Interior & Exterior Decor.,"Block A2 - 11, Suite 311, Sura Shopping Complex Simpson Street,, Lagos Island, Lagos state 234",3.40379166603088,6.45512771606445,1afea1b9-66e7-4470-9d12-bfac016e0df8,1
HNK Interiors,"16B, Admiralty Way, Lekki Phase 1, Lagos",3.45507097244263,6.44027185440064,2f87d1d5-acf5-41d5-9ec6-13004f1a0049,10
Alluring Interior Designs and Deco,"Lagos, +234",3.39417958259583,6.4550576210022,d058b8a4-12ab-4d34-a77d-078c6aaeb2bf,8
crystal interior decorations ltd,"house 8 , plot 4 Tanwa Abudu Close, U turn Bus Stop. Abule, Lagos, Ogun 234",3.37842011451721,6.51279735565186,a67a1891-ad3b-4dc6-a7d4-157d4269f7be,8
"Full house interior decoration..... Painting, wallpaper, pop, screeding","local government, 46 Ososa Ave, Bariga 102216, Lagos, Nigeria, Lagos, Lagos State",3.39507007598877,6.53860235214233,2d8d9b11-4892-4d89-ae3a-a72200f6f136,4
CoZy Beddings and Interior Decoration,"15 Olakunle Ajibade St, Ojota 110001, Lagos, Nigeria, Lagos, Lagos State",3.36916279792786,6.51003503799439,e75a2d7c-3321-4374-9243-d7c911991dc8,4
HOME MATE INTERIOR DESIGN DECORATION,"106 Adeniji Adele Road, LAGOS, Lagos",3.39308762550354,6.45943307876587,fbec573e-655a-4394-88ba-d885dff1b2d2,3
TEEJAY INTERIOR HOME DECOR,"65 A Ojuelegba Road, LAGOS, Lagos",3.3701434135437,6.50908899307251,ce5e6628-e3d0-4d1c-93ee-afb4c9c3c283,4
KAZLEM INTERIOR DECOR,"72 OLORUNSOGO STREET, Mushin, Lagos",3.37188243865967,6.53865718841553,f59ed84d-cd50-4b39-9589-314e017e2276,5
KENSUZ HOME INTERIOR AND EXTERIOR DECORATION ENTERPRISES,"Harmony Estate No. 1 Kensuzzanne Drive, Iba, Lagos",3.39624810218811,6.45092153549194,47ce83db-ddfc-4d67-bd9f-8bbab5dc01b4,10
SHINETEX INTERIOR DECORATION,"3Rd Extension, Akerele",3.35309672355652,6.50590991973877,bd5233de-8c32-4ed8-b90b-9c57370dd8e1,5
